Date,Hours,Opn_Hrs
5/29/2017,5,2.985876386
5/30/2017,0,0
5/31/2017,0,0
6/1/2017,19,14.87578659
6/2/2017,0,0
6/3/2017,0,0
6/4/2017,14,13.00030799
6/5/2017,4,3.502928059
6/6/2017,0,0
6/7/2017,0,0
6/8/2017,0,0
6/9/2017,0,0
6/10/2017,20,4.791986294
6/11/2017,0,0
6/12/2017,0,0
6/13/2017,0,0
6/14/2017,0,0
6/15/2017,0,0
6/16/2017,0,0
6/17/2017,3,0.213833322
6/18/2017,0,0
6/19/2017,16,9.721092488
6/20/2017,0,0
6/21/2017,0,0
6/22/2017,0,0
6/23/2017,19,17.72381466
6/24/2017,0,0
6/25/2017,0,0
6/26/2017,0,0
6/27/2017,0,0
6/28/2017,0,0
6/29/2017,0,0
6/30/2017,0,0
7/1/2017,0,0
7/2/2017,0,0
7/3/2017,0,0
7/4/2017,22,4.516648889
7/5/2017,0,0
7/6/2017,0,0
7/7/2017,16,10.28583804
7/8/2017,0,0
7/9/2017,0,0
7/10/2017,4,1.299282088
7/11/2017,0,0
7/12/2017,0,0
7/13/2017,0,0
7/14/2017,0,0
7/15/2017,0,0
7/16/2017,0,0
7/17/2017,18,5.233222261
7/18/2017,0,0
7/19/2017,10,3.034966623
7/20/2017,0,0
7/21/2017,0,0
7/22/2017,0,0
7/23/2017,0,0
7/24/2017,0,0
7/25/2017,15,12.49952912
7/26/2017,0,0
7/27/2017,0,0
7/28/2017,0,0
7/29/2017,0,0
7/30/2017,1,0.734348547
7/31/2017,0,0
8/1/2017,0,0
8/2/2017,6,5.297805962
8/3/2017,0,0
8/4/2017,0,0
8/5/2017,0,0
8/6/2017,0,0
8/7/2017,14,3.729187683
8/8/2017,0,0
8/9/2017,0,0
8/10/2017,0,0
8/11/2017,0,0
8/12/2017,12,11.95414108
8/13/2017,0,0
8/14/2017,0,0
8/15/2017,0,0
8/16/2017,3,1.065933804
8/17/2017,0,0
8/18/2017,0,0
8/19/2017,0,0
8/20/2017,0,0
8/21/2017,0,0
8/22/2017,24,23.11863484
8/23/2017,0,0
8/24/2017,0,0
8/25/2017,2,0.045657324
8/26/2017,24,4.904084121
8/27/2017,0,0
8/28/2017,0,0
8/29/2017,13,7.990959021
8/30/2017,0,0
8/31/2017,3,2.107122948
9/1/2017,5,4.211691868
9/2/2017,0,0
9/3/2017,0,0
9/4/2017,0,0
9/5/2017,7,1.309002045
9/6/2017,0,0
9/7/2017,0,0
9/8/2017,0,0
9/9/2017,0,0
9/10/2017,0,0
9/11/2017,21,1.150206706
9/12/2017,19,8.527612199
9/13/2017,0,0
9/14/2017,19,15.9579646
9/15/2017,0,0
9/16/2017,0,0
9/17/2017,23,5.921102448
9/18/2017,12,6.826095006
9/19/2017,0,0
9/20/2017,0,0
9/21/2017,0,0
9/22/2017,0,0
9/23/2017,8,0.357612652
9/24/2017,0,0
9/25/2017,0,0
9/26/2017,9,6.082366241
9/27/2017,0,0
9/28/2017,0,0
9/29/2017,0,0
9/30/2017,0,0
10/1/2017,0,0
10/2/2017,0,0
10/3/2017,0,0
10/4/2017,0,0
10/5/2017,0,0
10/6/2017,0,0
10/7/2017,0,0
10/8/2017,19,18.21959928
10/9/2017,0,0
10/10/2017,0,0
10/11/2017,0,0
10/12/2017,0,0
10/13/2017,0,0
10/14/2017,0,0
10/15/2017,0,0
10/16/2017,0,0
10/17/2017,17,5.671962936
10/18/2017,0,0
10/19/2017,0,0
10/20/2017,4,3.200219532
10/21/2017,0,0
10/22/2017,0,0
10/23/2017,22,8.390961895
10/24/2017,0,0
10/25/2017,0,0
10/26/2017,0,0
10/27/2017,0,0
10/28/2017,0,0
10/29/2017,17,11.25036636
10/30/2017,0,0
10/31/2017,0,0
11/1/2017,0,0
11/2/2017,0,0
11/3/2017,16,6.327531986
11/4/2017,0,0
11/5/2017,0,0
11/6/2017,23,13.15868971
11/7/2017,0,0
11/8/2017,0,0
11/9/2017,0,0
11/10/2017,0,0
11/11/2017,0,0
11/12/2017,0,0
11/13/2017,0,0
11/14/2017,0,0
11/15/2017,0,0
11/16/2017,18,1.160052269
11/17/2017,0,0
11/18/2017,0,0
11/19/2017,0,0
11/20/2017,0,0
11/21/2017,0,0
11/22/2017,0,0
11/23/2017,0,0
11/24/2017,0,0
11/25/2017,17,0.12819905
11/26/2017,18,16.74557226
11/27/2017,14,3.000477341
11/28/2017,1,0.855685777
11/29/2017,0,0
11/30/2017,7,3.91752625
12/1/2017,0,0
12/2/2017,0,0
12/3/2017,24,17.57590131
12/4/2017,0,0
12/5/2017,0,0
12/6/2017,0,0
12/7/2017,0,0
12/8/2017,0,0
12/9/2017,0,0
12/10/2017,0,0
12/11/2017,0,0
12/12/2017,16,13.48607804
12/13/2017,0,0
12/14/2017,0,0
12/15/2017,0,0
12/16/2017,0,0
12/17/2017,0,0
12/18/2017,0,0
12/19/2017,0,0
12/20/2017,0,0
12/21/2017,0,0
12/22/2017,17,1.447170336
12/23/2017,0,0
12/24/2017,0,0
12/25/2017,0,0
12/26/2017,0,0
12/27/2017,0,0
12/28/2017,0,0
12/29/2017,0,0
12/30/2017,0,0
12/31/2017,0,0
1/1/2018,22,5.214357435
1/2/2018,0,0
1/3/2018,0,0
1/4/2018,0,0
1/5/2018,16,6.938887715
1/6/2018,17,5.375879071
1/7/2018,0,0
1/8/2018,4,3.806332239
1/9/2018,0,0
1/10/2018,0,0
1/11/2018,0,0
1/12/2018,0,0
1/13/2018,0,0
1/14/2018,16,8.467699683
1/15/2018,22,13.35479884
1/16/2018,0,0
1/17/2018,0,0
1/18/2018,0,0
1/19/2018,2,0.097958103
1/20/2018,0,0
1/21/2018,0,0
1/22/2018,0,0
1/23/2018,0,0
1/24/2018,0,0
1/25/2018,0,0
1/26/2018,0,0
1/27/2018,0,0
1/28/2018,0,0
1/29/2018,0,0
1/30/2018,0,0
1/31/2018,0,0
2/1/2018,0,0
2/2/2018,0,0
2/3/2018,0,0
2/4/2018,7,1.729733069
2/5/2018,0,0
2/6/2018,0,0
2/7/2018,0,0
2/8/2018,0,0
2/9/2018,0,0
2/10/2018,0,0
2/11/2018,0,0
2/12/2018,0,0
2/13/2018,0,0
2/14/2018,0,0
2/15/2018,0,0
2/16/2018,0,0
2/17/2018,0,0
2/18/2018,9,3.754846543
2/19/2018,0,0
2/20/2018,0,0
2/21/2018,0,0
2/22/2018,0,0
2/23/2018,0,0
2/24/2018,0,0
2/25/2018,0,0
2/26/2018,0,0
2/27/2018,0,0
2/28/2018,0,0
3/1/2018,0,0
3/2/2018,0,0
3/3/2018,0,0
3/4/2018,0,0
3/5/2018,0,0
3/6/2018,0,0
3/7/2018,0,0
3/8/2018,0,0
3/9/2018,0,0
3/10/2018,9,2.280654691
3/11/2018,0,0
3/12/2018,0,0
3/13/2018,0,0
3/14/2018,0,0
3/15/2018,0,0
3/16/2018,24,9.80020492
3/17/2018,8,2.518090948
3/18/2018,0,0
3/19/2018,0,0
3/20/2018,0,0
3/21/2018,0,0
3/22/2018,4,0.17762553
3/23/2018,9,8.891413803
3/24/2018,0,0
3/25/2018,0,0
3/26/2018,0,0
3/27/2018,0,0
3/28/2018,0,0
3/29/2018,14,5.544414032
3/30/2018,0,0
3/31/2018,22,15.17215033
4/1/2018,0,0
4/2/2018,0,0
4/3/2018,0,0
4/4/2018,0,0
4/5/2018,0,0
4/6/2018,0,0
4/7/2018,0,0
4/8/2018,0,0
4/9/2018,0,0
4/10/2018,13,7.247629753
4/11/2018,0,0
4/12/2018,0,0
4/13/2018,0,0
4/14/2018,0,0
4/15/2018,0,0
4/16/2018,0,0
4/17/2018,0,0
4/18/2018,3,2.290630271
4/19/2018,17,8.473247532
4/20/2018,24,14.38313401
4/21/2018,0,0
4/22/2018,5,3.670893969
4/23/2018,0,0
4/24/2018,0,0
4/25/2018,0,0
4/26/2018,0,0
4/27/2018,7,5.167000202
4/28/2018,0,0
4/29/2018,0,0
4/30/2018,0,0
5/1/2018,12,11.28913177
5/2/2018,0,0
5/3/2018,0,0
5/4/2018,10,3.381006287
5/5/2018,0,0
5/6/2018,0,0
5/7/2018,0,0
5/8/2018,0,0
5/9/2018,0,0
5/10/2018,0,0
5/11/2018,0,0
5/12/2018,18,6.492558157
5/13/2018,19,4.26778761
5/14/2018,0,0
5/15/2018,0,0
5/16/2018,0,0
5/17/2018,0,0
5/18/2018,0,0
5/19/2018,0,0
5/20/2018,0,0
5/21/2018,18,7.91508064
5/22/2018,0,0
5/23/2018,0,0
5/24/2018,0,0
5/25/2018,14,0.982668191
5/26/2018,0,0
5/27/2018,13,5.716090114
5/28/2018,0,0
5/29/2018,0,0
5/30/2018,0,0
5/31/2018,0,0
6/1/2018,0,0
6/2/2018,0,0
6/3/2018,0,0
6/4/2018,0,0
6/5/2018,8,1.723823956
6/6/2018,7,4.819035445
6/7/2018,0,0
6/8/2018,11,1.031300199
6/9/2018,0,0
6/10/2018,0,0
6/11/2018,0,0
6/12/2018,0,0
6/13/2018,0,0
6/14/2018,0,0
6/15/2018,0,0
6/16/2018,0,0
6/17/2018,0,0
6/18/2018,24,21.28359532
6/19/2018,0,0
6/20/2018,0,0
6/21/2018,0,0
6/22/2018,0,0
6/23/2018,24,21.75402116
6/24/2018,0,0
6/25/2018,0,0
6/26/2018,6,3.371182009
6/27/2018,0,0
6/28/2018,0,0
6/29/2018,22,0.462355749
6/30/2018,0,0
7/1/2018,0,0
7/2/2018,0,0
7/3/2018,0,0
7/4/2018,18,11.85665544
7/5/2018,0,0
7/6/2018,0,0
7/7/2018,0,0
7/8/2018,0,0
7/9/2018,0,0
7/10/2018,12,11.45384987
7/11/2018,21,14.95617865
7/12/2018,0,0
7/13/2018,15,13.2052525
7/14/2018,0,0
7/15/2018,0,0
7/16/2018,0,0
7/17/2018,0,0
7/18/2018,13,5.815633145
7/19/2018,0,0
7/20/2018,0,0
7/21/2018,0,0
7/22/2018,0,0
7/23/2018,0,0
7/24/2018,4,0.278615944
7/25/2018,0,0
7/26/2018,0,0
7/27/2018,0,0
7/28/2018,0,0
7/29/2018,0,0
7/30/2018,2,0.868630819
7/31/2018,0,0
8/1/2018,0,0
8/2/2018,6,5.961119673
8/3/2018,23,8.409466135
8/4/2018,0,0
8/5/2018,0,0
8/6/2018,0,0
8/7/2018,0,0
8/8/2018,0,0
8/9/2018,0,0
8/10/2018,0,0
8/11/2018,0,0
8/12/2018,0,0
8/13/2018,7,0.640578138
8/14/2018,0,0
8/15/2018,0,0
8/16/2018,0,0
8/17/2018,0,0
8/18/2018,21,18.61150153
8/19/2018,0,0
8/20/2018,0,0
8/21/2018,23,2.617498971
8/22/2018,24,3.565755099
8/23/2018,8,2.191478556
8/24/2018,1,0.720111268
8/25/2018,17,2.52917234
8/26/2018,0,0
8/27/2018,0,0
8/28/2018,9,7.777338681
8/29/2018,0,0
8/30/2018,5,2.008015787
8/31/2018,0,0
9/1/2018,0,0
9/2/2018,0,0
9/3/2018,0,0
9/4/2018,0,0
9/5/2018,0,0
9/6/2018,0,0
9/7/2018,0,0
9/8/2018,0,0
9/9/2018,0,0
9/10/2018,0,0
9/11/2018,0,0
9/12/2018,0,0
9/13/2018,0,0
9/14/2018,0,0
9/15/2018,0,0
9/16/2018,3,1.105564999
9/17/2018,0,0
9/18/2018,0,0
9/19/2018,0,0
9/20/2018,0,0
9/21/2018,14,12.04258785
9/22/2018,0,0
9/23/2018,0,0
9/24/2018,0,0
9/25/2018,0,0
9/26/2018,0,0
9/27/2018,0,0
9/28/2018,5,3.041279221
9/29/2018,0,0
9/30/2018,9,4.508839257
10/1/2018,0,0
10/2/2018,0,0
10/3/2018,9,5.043578301
10/4/2018,0,0
10/5/2018,0,0
10/6/2018,0,0
10/7/2018,0,0
10/8/2018,0,0
10/9/2018,0,0
10/10/2018,0,0
10/11/2018,19,9.689971986
10/12/2018,2,1.479459961
10/13/2018,0,0
10/14/2018,0,0
10/15/2018,0,0
10/16/2018,0,0
10/17/2018,0,0
10/18/2018,0,0
10/19/2018,0,0
10/20/2018,0,0
10/21/2018,0,0
10/22/2018,0,0
10/23/2018,0,0
10/24/2018,0,0
10/25/2018,0,0
10/26/2018,16,7.853543495
10/27/2018,0,0
10/28/2018,0,0
10/29/2018,0,0
10/30/2018,0,0
10/31/2018,0,0
11/1/2018,0,0
11/2/2018,2,1.495249051
11/3/2018,0,0
11/4/2018,15,0.87985823
11/5/2018,0,0
11/6/2018,0,0
11/7/2018,0,0
11/8/2018,0,0
11/9/2018,18,6.011817914
11/10/2018,0,0
11/11/2018,0,0
11/12/2018,0,0
11/13/2018,0,0
11/14/2018,0,0
11/15/2018,0,0
11/16/2018,0,0
11/17/2018,0,0
11/18/2018,0,0
11/19/2018,0,0
11/20/2018,0,0
11/21/2018,24,16.66664875
11/22/2018,0,0
11/23/2018,16,1.478480866
11/24/2018,0,0
11/25/2018,12,7.06433491
11/26/2018,0,0
11/27/2018,0,0
11/28/2018,0,0
11/29/2018,0,0
11/30/2018,0,0
12/1/2018,0,0
12/2/2018,0,0
12/3/2018,13,5.420908853
12/4/2018,0,0
12/5/2018,0,0
12/6/2018,0,0
12/7/2018,20,16.23472131
12/8/2018,0,0
12/9/2018,0,0
12/10/2018,0,0
12/11/2018,17,7.403676586
12/12/2018,0,0
12/13/2018,0,0
12/14/2018,0,0
12/15/2018,0,0
12/16/2018,0,0
12/17/2018,15,4.23156581
12/18/2018,21,18.74296817
12/19/2018,0,0
12/20/2018,0,0
12/21/2018,21,2.272723664
12/22/2018,24,10.4544721
12/23/2018,0,0
12/24/2018,18,8.375723307
12/25/2018,9,0.210144952
12/26/2018,3,0.920007882
12/27/2018,0,0
12/28/2018,0,0
12/29/2018,0,0
12/30/2018,0,0
12/31/2018,0,0
1/1/2019,0,0
1/2/2019,6,4.924639002
1/3/2019,0,0
1/4/2019,0,0
1/5/2019,0,0
1/6/2019,0,0
1/7/2019,0,0
1/8/2019,0,0
1/9/2019,0,0
1/10/2019,0,0
1/11/2019,0,0
1/12/2019,0,0
1/13/2019,0,0
1/14/2019,0,0
1/15/2019,0,0
1/16/2019,0,0
1/17/2019,20,2.600953539
1/18/2019,0,0
1/19/2019,0,0
1/20/2019,10,2.594753718
1/21/2019,0,0
1/22/2019,0,0
1/23/2019,0,0
1/24/2019,24,10.17969248
1/25/2019,2,1.476585389
1/26/2019,0,0
1/27/2019,24,22.11331932
1/28/2019,0,0
1/29/2019,0,0
1/30/2019,0,0
1/31/2019,0,0
